DATAS= 0 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79281 || R2pers = 0.76403 || Elapsed time = 18.02
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79747 || R2pers = 0.76389 || Elapsed time = 1272.74
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79104 || R2pers = 0.76389 || Elapsed time = 1401.56
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79001 || R2pers = 0.76389 || Elapsed time = 1531.42
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79390 || R2pers = 0.76403 || Elapsed time = 22.24
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79333 || R2pers = 0.76403 || Elapsed time = 44.45
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79199 || R2pers = 0.76403 || Elapsed time = 66.88
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78525 || R2pers = 0.76403 || Elapsed time = 89.34
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78468 || R2pers = 0.76403 || Elapsed time = 112.06
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79418 || R2pers = 0.76403 || Elapsed time = 134.83
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79372 || R2pers = 0.76403 || Elapsed time = 158.66
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79381 || R2pers = 0.76403 || Elapsed time = 182.50
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78988 || R2pers = 0.76403 || Elapsed time = 206.70
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78685 || R2pers = 0.76403 || Elapsed time = 231.20
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79486 || R2pers = 0.76403 || Elapsed time = 276.20
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78954 || R2pers = 0.76403 || Elapsed time = 321.44
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79537 || R2pers = 0.76403 || Elapsed time = 366.52
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78896 || R2pers = 0.76403 || Elapsed time = 413.99
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77946 || R2pers = 0.76403 || Elapsed time = 461.61
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79689 || R2pers = 0.76403 || Elapsed time = 510.06
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79445 || R2pers = 0.76403 || Elapsed time = 559.73
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79586 || R2pers = 0.76403 || Elapsed time = 609.59
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78735 || R2pers = 0.76403 || Elapsed time = 659.52
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78074 || R2pers = 0.76403 || Elapsed time = 709.80
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79399 || R2pers = 0.76403 || Elapsed time = 759.08
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79733 || R2pers = 0.76403 || Elapsed time = 812.37
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79444 || R2pers = 0.76403 || Elapsed time = 867.27
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79084 || R2pers = 0.76403 || Elapsed time = 920.81
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78348 || R2pers = 0.76403 || Elapsed time = 973.11
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80334 || R2pers = 0.76403 || Elapsed time = 1091.17
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80221 || R2pers = 0.76403 || Elapsed time = 1212.94
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80010 || R2pers = 0.76403 || Elapsed time = 1334.49
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79125 || R2pers = 0.76403 || Elapsed time = 1456.31
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77470 || R2pers = 0.76403 || Elapsed time = 1579.45
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80360 || R2pers = 0.76403 || Elapsed time = 1699.99
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80290 || R2pers = 0.76403 || Elapsed time = 1823.31
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79795 || R2pers = 0.76403 || Elapsed time = 1947.37
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78757 || R2pers = 0.76403 || Elapsed time = 2071.09
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.76938 || R2pers = 0.76403 || Elapsed time = 2194.82
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79857 || R2pers = 0.76403 || Elapsed time = 2552.74
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77012 || R2pers = 0.76403 || Elapsed time = 2924.67
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79818 || R2pers = 0.76403 || Elapsed time = 3314.97
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78096 || R2pers = 0.76403 || Elapsed time = 3706.07
DATAS= 0 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.76558 || R2pers = 0.76403 || Elapsed time = 4103.17
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79153 || R2pers = 0.76389 || Elapsed time = 11.61
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79290 || R2pers = 0.76389 || Elapsed time = 22.15
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79138 || R2pers = 0.76389 || Elapsed time = 32.84
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78839 || R2pers = 0.76389 || Elapsed time = 43.84
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78192 || R2pers = 0.76389 || Elapsed time = 54.79
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79090 || R2pers = 0.76389 || Elapsed time = 65.72
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79060 || R2pers = 0.76389 || Elapsed time = 77.00
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79046 || R2pers = 0.76389 || Elapsed time = 88.60
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78955 || R2pers = 0.76389 || Elapsed time = 100.35
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78054 || R2pers = 0.76389 || Elapsed time = 111.93
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79256 || R2pers = 0.76389 || Elapsed time = 130.77
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79088 || R2pers = 0.76389 || Elapsed time = 150.53
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78851 || R2pers = 0.76389 || Elapsed time = 170.75
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77907 || R2pers = 0.76389 || Elapsed time = 192.26
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.77293 || R2pers = 0.76389 || Elapsed time = 215.24
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79042 || R2pers = 0.76389 || Elapsed time = 238.47
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79201 || R2pers = 0.76389 || Elapsed time = 263.05
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79107 || R2pers = 0.76389 || Elapsed time = 288.16
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78417 || R2pers = 0.76389 || Elapsed time = 313.64
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78655 || R2pers = 0.76389 || Elapsed time = 339.27
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79144 || R2pers = 0.76389 || Elapsed time = 364.44
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78941 || R2pers = 0.76389 || Elapsed time = 390.54
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79222 || R2pers = 0.76389 || Elapsed time = 415.84
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78896 || R2pers = 0.76389 || Elapsed time = 441.69
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78368 || R2pers = 0.76389 || Elapsed time = 468.61
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79578 || R2pers = 0.76389 || Elapsed time = 514.97
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79338 || R2pers = 0.76389 || Elapsed time = 563.72
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79474 || R2pers = 0.76389 || Elapsed time = 612.90
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78068 || R2pers = 0.76389 || Elapsed time = 662.49
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79028 || R2pers = 0.76389 || Elapsed time = 713.16
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79632 || R2pers = 0.76389 || Elapsed time = 761.75
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79259 || R2pers = 0.76389 || Elapsed time = 809.84
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79322 || R2pers = 0.76389 || Elapsed time = 859.02
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79184 || R2pers = 0.76389 || Elapsed time = 910.31
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79024 || R2pers = 0.76389 || Elapsed time = 962.12
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78692 || R2pers = 0.76389 || Elapsed time = 1083.54
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79632 || R2pers = 0.76389 || Elapsed time = 1210.12
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79504 || R2pers = 0.76389 || Elapsed time = 1338.15
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79426 || R2pers = 0.76389 || Elapsed time = 1466.31
DATAS= 0 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79281 || R2pers = 0.76389 || Elapsed time = 1596.40
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79997 || R2pers = 0.76403 || Elapsed time = 16.63
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80000 || R2pers = 0.76403 || Elapsed time = 32.36
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79797 || R2pers = 0.76403 || Elapsed time = 48.46
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79348 || R2pers = 0.76403 || Elapsed time = 64.41
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79357 || R2pers = 0.76403 || Elapsed time = 80.51
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79991 || R2pers = 0.76403 || Elapsed time = 96.76
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79788 || R2pers = 0.76403 || Elapsed time = 113.71
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79754 || R2pers = 0.76403 || Elapsed time = 130.73
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79614 || R2pers = 0.76403 || Elapsed time = 147.79
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79488 || R2pers = 0.76403 || Elapsed time = 165.15
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79938 || R2pers = 0.76403 || Elapsed time = 194.02
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80056 || R2pers = 0.76403 || Elapsed time = 224.93
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79508 || R2pers = 0.76403 || Elapsed time = 255.61
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78889 || R2pers = 0.76403 || Elapsed time = 286.29
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78492 || R2pers = 0.76403 || Elapsed time = 317.47
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80041 || R2pers = 0.76403 || Elapsed time = 350.20
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79907 || R2pers = 0.76403 || Elapsed time = 384.18
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80046 || R2pers = 0.76403 || Elapsed time = 418.25
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79629 || R2pers = 0.76403 || Elapsed time = 451.55
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79174 || R2pers = 0.76403 || Elapsed time = 486.05
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79997 || R2pers = 0.76403 || Elapsed time = 519.66
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79918 || R2pers = 0.76403 || Elapsed time = 554.77
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79627 || R2pers = 0.76403 || Elapsed time = 590.72
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79579 || R2pers = 0.76403 || Elapsed time = 627.11
